gridID,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
1597,5.4455409999999995,0.10576551807478798,0.416705517232624,0.337384137924468,0.151031902014846,0.28806761142804,0.027594,0.05373,0.06542228511274,0.04367219007516,1.4153676030064002,0.36448,0.63784,0.36276,1.2112628511274,0.09198,0.18396,0.036792000000000005,0.9198,0.4599,0.73584,0.27593999999999996,0.36792
1598,5.035304399999999,0.08056182015058319,0.40608277695591355,0.33414763271693515,0.14162280196024438,0.26372418061965597,0.027368999999999997,0.045615,0.06318854057523599,0.042125693716823995,1.42726774867296,0.36492,0.6386099999999999,0.36492,1.17926540575236,0.09123,0.18246,0.036492,0.9122999999999999,0.45614999999999994,0.72984,0.27369,0.36492
1599,6.1511934,0.1454463401042652,0.44091529284684955,0.3493798946351372,0.16859384823176338,0.3309743819567159,0.028790999999999997,0.071025,0.070278609101846,0.047023072734564006,1.43604290938256,0.37363999999999997,0.65387,0.36852,1.29396609101846,0.09597,0.19194,0.03838799999999999,0.9597,0.47985,0.76776,0.28791,0.38388
1600,5.0979674,0.10031471832530718,0.3916104503870656,0.3206828877902992,0.14318685458240238,0.273119290082576,0.028647,0.104895,0.061466522901255996,0.041401015267504004,1.38588061070016,0.35656000000000004,0.62398,0.34386000000000005,1.2257052290125598,0.09549000000000002,0.19098000000000004,0.038195999999999994,0.9549000000000001,0.47745000000000004,0.7639200000000002,0.28647,0.3819600000000001
1601,5.3041172,0.10466535665746159,0.4038083936491168,0.32932244523683757,0.1468639016156372,0.280742858495928,0.028698,0.09629500000000002,0.062989883565468,0.04235225571031201,1.4022902284124803,0.3611000000000001,0.631925,0.35033000000000003,1.23616883565468,0.09566000000000002,0.19132000000000005,0.038264,0.9566,0.4783,0.7652800000000002,0.28698,0.3826400000000001
1602,4.901276599999999,0.10083979536539478,0.3744337366428304,0.3069296274821228,0.1392053775002066,0.266663944891084,0.028398,0.120455,0.059248600912454,0.040040733941636,1.34398935766544,0.34614,0.605745,0.32989,1.2091960091245402,0.09466000000000001,0.18932000000000002,0.037864,0.9466,0.4733,0.7572800000000001,0.28398,0.37864000000000003
1603,5.1997181999999995,0.08728780699741959,0.41572939613690074,0.3419008221026756,0.14661669076449818,0.274358806500068,0.028616999999999997,0.061105,0.064900063671058,0.043366042447372,1.46728169789488,0.3756,0.6573,0.37262,1.2302806367105799,0.09539,0.19078,0.038155999999999995,0.9539,0.47695,0.76312,0.28617,0.38156
1604,5.3567878,0.08973816651782839,0.42713139866380323,0.35015327399785234,0.1501924643809178,0.28116052893977206,0.028596,0.04766000000000001,0.066605094389982,0.044403396259988,1.4890158503995203,0.38128000000000006,0.66724,0.38128000000000006,1.2379709438998199,0.09532000000000002,0.19064000000000003,0.038127999999999995,0.9532,0.4766,0.7625600000000001,0.28596,0.38128000000000006
1605,4.274375,0.048757153722419996,0.37087729517816004,0.31364897138361997,0.12405069951039,0.2235072322186,0.027357,0.06976,0.057143386754099995,0.0382745911694,1.396463646776,0.35402,0.619535,0.34865,1.1346838675409998,0.09119000000000001,0.18238000000000001,0.036475999999999995,0.9119,0.45595,0.7295200000000001,0.27357,0.36476000000000003
1606,5.5896798,0.10686567949211438,0.43060764081613123,0.34960383061209843,0.1557459024140548,0.296302364360152,0.028853999999999998,0.059655,0.067632686660012,0.045174124440008,1.47532497760032,0.37958000000000003,0.6642650000000001,0.37701000000000007,1.26111686660012,0.09618,0.19236,0.03847199999999999,0.9618,0.4809,0.76944,0.28854,0.38472
1607,5.972108199999999,0.12229294300325957,0.4492851465212208,0.36100713489091557,0.1648388852847782,0.31675912706726805,0.029027999999999998,0.048740000000000006,0.07084393108425799,0.047231954056172004,1.4983181622468802,0.38688,0.6770399999999999,0.38680000000000003,1.28923931084258,0.09676000000000001,0.19352000000000003,0.038703999999999995,0.9676,0.4838,0.7740800000000001,0.29028,0.38704000000000005
1608,6.550114799999999,0.15937338350087438,0.46225126639261116,0.3627377997944583,0.1778471941944748,0.351182845210952,0.028671,0.049945,0.07381948777981198,0.049228991853208,1.46115967412832,0.38132000000000005,0.6673099999999998,0.38084,1.3130548777981197,0.09557,0.19114,0.03822799999999999,0.9556999999999999,0.47784999999999994,0.76456,0.28670999999999996,0.38228
1609,4.427463399999999,0.06668478409112519,0.3625523544821296,0.30407394086159717,0.12530941056113337,0.23176616068051598,0.027671999999999995,0.10606,0.05567890742214599,0.037563271614764,1.34245086459056,0.34231999999999996,0.5990599999999999,0.32899999999999996,1.1501890742214598,0.09223999999999999,0.18447999999999998,0.036896,0.9224,0.4612,0.7379199999999999,0.27671999999999997,0.36895999999999995
1610,3.6773744,0.04305631728718319,0.3222894729727136,0.2760296547295352,0.1094788792599444,0.197261694297656,0.026391,0.110315,0.049928396918236,0.033776931278824,1.27227725115296,0.3224,0.5642,0.30766000000000004,1.0713239691823602,0.08797,0.17594,0.035188000000000004,0.8797,0.43985,0.70376,0.26391,0.35188
1611,2.9876162,0.028904240873393595,0.2759535196030528,0.2436532897022896,0.0939407377610312,0.166501236125488,0.026679,0.16601000000000002,0.042884913378328005,0.029490275585552003,1.19517102342208,0.3017000000000001,0.527975,0.27469000000000005,1.04345913378328,0.08893000000000001,0.17786000000000002,0.035572000000000006,0.8893,0.44465,0.7114400000000001,0.26679,0.35572000000000004
1612,4.5747108,0.06510955297086239,0.38057749571483523,0.3173927217861264,0.1307948418077208,0.24036719625499203,0.027135,0.063855,0.059029673388552,0.039491115592368,1.38788462369472,0.35352000000000006,0.61866,0.34938,1.14541673388552,0.09045,0.1809,0.036180000000000004,0.9045000000000001,0.45225000000000004,0.7236,0.27135,0.3618
1613,3.8359002,0.0237784888153956,0.3562495347253488,0.3066139260440116,0.1131923949919902,0.196825796328148,0.026636999999999997,0.05861500000000001,0.054188247078538,0.036230831385692,1.3857932554276802,0.34884000000000004,0.61047,0.34568000000000004,1.08410247078538,0.08879000000000001,0.17758000000000002,0.035516,0.8879,0.44395,0.7103200000000001,0.26637,0.35516000000000003
1614,3.8031705999999996,0.025078679581326795,0.35113386259676643,0.30157847194757476,0.11188721364560059,0.19509732252064402,0.026045999999999996,0.05493000000000001,0.053442630725313994,0.035713753816876,1.35855015267504,0.34216,0.5987799999999999,0.3396,1.0630263072531398,0.08682000000000001,0.17364000000000002,0.034727999999999995,0.8682,0.4341,0.6945600000000001,0.26045999999999997,0.34728000000000003
1615,4.12347,0.04250623657852,0.36248841118096,0.30725930838571996,0.11971137906033999,0.2141268178316,0.026466,0.05968,0.055660696144599994,0.0372224640964,1.366738563856,0.34596,0.6054299999999999,0.3425,1.096306961446,0.08822,0.17644,0.035288,0.8822,0.4411,0.70576,0.26466,0.35288
1616,4.9056798,0.07123545177188438,0.4047975020320912,0.33579335152406836,0.1390772758487698,0.256276502354252,0.027861,0.050395,0.062754250185862,0.041865500123908,1.45022000495632,0.36972,0.6470099999999999,0.36884,1.18740250185862,0.09287000000000001,0.18574000000000002,0.037148,0.9287,0.46435,0.7429600000000001,0.27861,0.37148000000000003
1617,5.1959388,0.08423735943119638,0.4178757807462672,0.3436418105597004,0.1461224623848738,0.272486764279212,0.028215,0.048780000000000004,0.06507108665362199,0.043393724435748,1.46778897742992,0.37542,0.6569849999999999,0.37503,1.21618086653622,0.09405,0.1881,0.03762,0.9405,0.47025,0.7524,0.28215,0.3762
1618,5.4031946,0.09621411667890878,0.4241052624849024,0.34593739686367675,0.15093158036716958,0.284617938244704,0.028218,0.048695,0.06634338986142399,0.044241259907616,1.46329039630464,0.37550000000000006,0.657125,0.3751300000000001,1.22890389861424,0.09406,0.18812,0.037624,0.9406,0.4703,0.75248,0.28218,0.37624
1619,5.6480064,0.10956607569827918,0.43305239870292156,0.35075334902719113,0.15710244884847638,0.299491303375336,0.028737,0.055725,0.06809694500331599,0.045455963335544,1.47463853342176,0.37968,0.6644399999999999,0.37793999999999994,1.2609294500331598,0.09578999999999999,0.19157999999999997,0.03831599999999999,0.9579,0.47895,0.7663199999999999,0.28737,0.38315999999999995
1620,5.5754996000000006,0.10309012553719879,0.43337853488182243,0.35253422616136676,0.1555233328622246,0.294633894070404,0.028860000000000004,0.05336500000000001,0.06794864953187399,0.045338099687915995,1.4883639875166401,0.38246,0.669305,0.38129,1.26019649531874,0.09620000000000001,0.19240000000000002,0.03848,0.962,0.481,0.7696000000000001,0.2886,0.38480000000000003
1621,5.810370799999999,0.11636707355084237,0.44083734449187517,0.35559635836890635,0.1610342694981308,0.308381594228392,0.028928999999999996,0.053794999999999996,0.06944433638645199,0.046337557590968,1.48614230363872,0.38324,0.6706699999999999,0.382,1.27674336386452,0.09642999999999999,0.19285999999999998,0.038571999999999995,0.9642999999999999,0.48214999999999997,0.7714399999999999,0.28929,0.38571999999999995
1622,5.156505599999999,0.09133840130666679,0.4078540329670864,0.3350290997253148,0.14569801041613062,0.274219715022844,0.028656,0.07462500000000001,0.063907951186014,0.042804300790676,1.4438120316270402,0.37014,0.647745,0.36417,1.23010951186014,0.09552000000000001,0.19104000000000002,0.038208,0.9552,0.4776,0.7641600000000001,0.28656000000000004,0.38208000000000003
1623,5.5388074,0.11031618575554718,0.42176066478258556,0.34192954858693914,0.1540777673024824,0.294707953101776,0.028742999999999998,0.072475,0.06632762787645599,0.044400418584304005,1.44489674337216,0.37232,0.6515599999999999,0.36685999999999996,1.2545162787645598,0.09581,0.19162,0.038324,0.9581,0.47905,0.76648,0.28742999999999996,0.38324
1624,5.441792599999999,0.10096481370827279,0.4220926143227744,0.34300166074208077,0.1514532639092076,0.287120053178824,0.027933,0.04939,0.066141714724644,0.044115476483095994,1.44409905932384,0.37118000000000007,0.649565,0.37055000000000005,1.2219671472464397,0.09311,0.18622,0.037244,0.9311,0.46555,0.74488,0.27932999999999997,0.37244
1625,4.7410792,0.07491099105249759,0.38529550582244476,0.3200575293668336,0.13459793627339922,0.250074086013808,0.027881999999999997,0.08058,0.05983179626424799,0.040140530842832006,1.39626123371328,0.35660000000000003,0.62405,0.34902,1.17869796264248,0.09294000000000001,0.18588000000000002,0.037176,0.9294,0.4647,0.7435200000000001,0.27882,0.37176000000000003
1626,5.4014292,0.10241502648565759,0.4174585954101248,0.3401278465575936,0.15080494625361918,0.286537909316608,0.028641,0.07086500000000001,0.065454834946048,0.043807889964032,1.44519559856128,0.37160000000000004,0.6503,0.36646,1.24278834946048,0.09547000000000001,0.19094000000000003,0.038188,0.9547000000000001,0.47735000000000005,0.7637600000000001,0.28641,0.38188000000000005
1627,5.724502,0.11276654527595599,0.43604766730948796,0.352198000482116,0.158526540918902,0.30296467554148,0.028587,0.05174,0.06854765859537999,0.04572877239692,1.4719908958768002,0.37934,0.663845,0.37843000000000004,1.2599465859538,0.09529000000000001,0.19058000000000003,0.038116,0.9529000000000001,0.47645000000000004,0.7623200000000001,0.28587,0.38116000000000005
1628,5.770290599999999,0.12509335388372678,0.4265260065519664,0.34260507991397476,0.15896934084640058,0.307938952712644,0.028790999999999997,0.07854,0.06730868047731399,0.045098786984876,1.43087147939504,0.37029999999999996,0.648025,0.36351,1.26927680477314,0.09597,0.19194,0.03838799999999999,0.9597,0.47985,0.76776,0.28791,0.38388
1629,5.587067599999999,0.11596701485363278,0.41843293591605435,0.33852765193704076,0.1540286329893276,0.296568047707624,0.028932,0.08809,0.06559837218744399,0.044027581458295995,1.42550325833184,0.36804000000000003,0.6440699999999999,0.35918000000000005,1.2612037218744399,0.09644,0.19288,0.03857599999999999,0.9643999999999999,0.48219999999999996,0.77152,0.28931999999999997,0.38576
1630,5.629590599999999,0.11696716159665678,0.4235589573556064,0.3415489180167048,0.1565067242613356,0.30104191400954405,0.028499999999999998,0.068335,0.06695428268496399,0.044790521789976,1.43590087159904,0.37074,0.648795,0.36611000000000005,1.25343282684964,0.095,0.19,0.03799999999999999,0.95,0.475,0.76,0.285,0.38
1631,3.8097491999999997,0.05990878990713759,0.32020018422916485,0.2738465381718736,0.1146795671932792,0.211721091485008,0.028539,0.16447499999999998,0.050372138801448,0.034447425867632,1.29013703470528,0.3285600000000001,0.57498,0.30258000000000007,1.15244138801448,0.09513,0.19026,0.038052,0.9513,0.47565,0.76104,0.28539000000000003,0.38052
1632,0.7810148,0.007476096904104399,0.1064848852606512,0.1213583889454884,0.0462582072582598,0.07966627560685201,0.029531999999999996,0.423485,0.018263205968962,0.014947803979308002,0.90667215917232,0.22742,0.397985,0.14425000000000002,1.02278205968962,0.09844000000000001,0.19688000000000003,0.039376,0.9844,0.4922,0.7875200000000001,0.29531999999999997,0.39376000000000005
1633,4.9335626,0.09471389656437279,0.38523873032557443,0.3173839977441808,0.14099694345915761,0.267544638791824,0.029025000000000002,0.11286,0.06082002411514399,0.041024349410096,1.3952539764038403,0.35834,0.627095,0.34401000000000004,1.2316902411514399,0.09675,0.1935,0.0387,0.9675,0.48375,0.774,0.29025,0.387
1634,6.670060399999999,0.16944986193684117,0.4625748073960976,0.36064628054707315,0.1805930387599554,0.359222173202796,0.028511999999999996,0.05287499999999999,0.07420346104232599,0.049508640694884,1.44294562779536,0.37778,0.6611149999999999,0.37659,1.3158446104232597,0.09503999999999999,0.19007999999999997,0.038015999999999994,0.9503999999999999,0.47519999999999996,0.7603199999999999,0.28512,0.38015999999999994
1635,6.140710800000001,0.14012055869766238,0.4451841036812352,0.35319267776092633,0.1681906872083208,0.328472168898992,0.028371,0.053315,0.07076996070255201,0.047224640468368,1.44602561873472,0.37560000000000004,0.6573,0.37426000000000004,1.2791396070255199,0.09457000000000002,0.18914000000000003,0.037828,0.9457,0.47285,0.7565600000000001,0.28371,0.37828000000000006
1636,5.1815814,0.10644061712632918,0.39356545670432164,0.3197425175282412,0.1456132886234514,0.279268596181836,0.027864,0.08802,0.062273099698565995,0.04182339979904401,1.36933599196176,0.35304,0.6178199999999999,0.3438,1.20773099698566,0.09288,0.18576,0.037152000000000004,0.9288000000000001,0.46440000000000003,0.74304,0.27864,0.37152
1637,5.6229728,0.12849385281000839,0.41098847944644323,0.32937958458483235,0.15624625117122778,0.304569098139172,0.028455,0.09166,0.06547337616888199,0.043976584112588,1.3872633645035202,0.35974000000000006,0.6295449999999999,0.34991000000000005,1.25332376168882,0.09485,0.1897,0.03794,0.9485000000000001,0.47425000000000006,0.7588,0.28454999999999997,0.3794
1638,5.1329598,0.12436824749503439,0.37226051600829113,0.3006214870062184,0.1453749996741948,0.285032524643752,0.028643999999999996,0.14188,0.05987362036661199,0.040613080244408004,1.3102832097763202,0.34008000000000005,0.59514,0.31916,1.2343762036661199,0.09548000000000001,0.19096000000000002,0.038192000000000004,0.9548,0.4774,0.7638400000000001,0.28644000000000003,0.38192000000000004
1639,5.212451999999999,0.12964402156448598,0.370156154101928,0.29771149057644597,0.14481620613403698,0.28591429438638,0.028409999999999998,0.15012999999999999,0.05899902324103,0.04009401549402,1.2803206197608,0.33312,0.5829599999999999,0.31028,1.2267102324102999,0.0947,0.1894,0.03788,0.9469999999999998,0.4734999999999999,0.7576,0.2841,0.3788
1640,4.839831,0.11014116007551798,0.356066236030664,0.290165302022998,0.13565692632988102,0.26394640149894,0.027852000000000002,0.144925,0.056312268539390004,0.038271179026260004,1.2660071610504002,0.32758000000000004,0.5732649999999999,0.3056900000000001,1.1858326853938999,0.09284,0.18568,0.037136,0.9284,0.4642,0.74272,0.27852,0.37136
1641,5.295033,0.11289156361883398,0.396351544989432,0.320607033742074,0.147782427327903,0.28510078382922,0.027891,0.09062999999999999,0.06271877240757,0.04213951493838,1.3636205975352,0.35226,0.616455,0.34245000000000003,1.2144377240757,0.09297000000000001,0.18594000000000002,0.037188,0.9297,0.46485,0.7437600000000001,0.27891,0.37188000000000004
1642,6.5578655999999995,0.17072504903419677,0.4518513597315263,0.3525702197986448,0.17836888013176558,0.355953477737744,0.028848,0.07382,0.072744221926664,0.048686814617776006,1.42411258471104,0.3732,0.6530999999999999,0.36748,1.3215622192666399,0.09616,0.19232,0.038464,0.9616,0.4808,0.76928,0.28848,0.38464
1643,6.5993981999999995,0.17980138072713955,0.4451788792954607,0.3447164344715956,0.17864863342523818,0.35953893942766796,0.028259999999999997,0.07779000000000001,0.07197028469165799,0.048207523127771996,1.3803009251108802,0.36316000000000004,0.6355299999999999,0.35634,1.3053628469165799,0.09419999999999999,0.18839999999999998,0.03767999999999999,0.942,0.471,0.7535999999999999,0.28259999999999996,0.37679999999999997
1644,5.8865283999999996,0.1423208815323152,0.4203083508482496,0.3334810631361872,0.1623366880067384,0.31947167476321603,0.028325999999999997,0.086,0.067270763797096,0.045134509198064006,1.38450036792256,0.36044,0.63077,0.35182,1.26508763797096,0.09442,0.18884,0.037767999999999996,0.9442000000000002,0.4721000000000001,0.75536,0.28325999999999996,0.37768
1645,6.6262558,0.1788762449898424,0.44932118446387515,0.3486089883479064,0.17977647399863078,0.361100738098392,0.028632,0.07836499999999999,0.07262224248145199,0.04864182832096801,1.4005931328387202,0.36814,0.6442450000000001,0.36133000000000004,1.31929242481452,0.09544,0.19088,0.038175999999999995,0.9544000000000001,0.47720000000000007,0.76352,0.28632,0.38176
1646,6.9561846,0.1949786075525288,0.4621886296406624,0.35511367223049684,0.1873778434779596,0.379303485559304,0.028602000000000002,0.07183500000000001,0.074971301491524,0.05015986766101601,1.40403470644064,0.37062000000000006,0.648585,0.36525,1.33786301491524,0.09534000000000001,0.19068000000000002,0.038135999999999996,0.9534,0.4767,0.7627200000000001,0.28602,0.38136000000000003
1647,5.5657972000000004,0.1390454009489116,0.3950997556337168,0.31457059172528756,0.1549366640909122,0.30601263762442804,0.028218,0.114125,0.063566181917718,0.042874454611812,1.3297381844724803,0.34642000000000006,0.606235,0.33151,1.24475181917718,0.09406000000000002,0.18812000000000004,0.037624000000000005,0.9406000000000001,0.47030000000000005,0.7524800000000001,0.28218,0.3762400000000001
1648,5.6034216,0.14772167394464478,0.3904778666218303,0.3099460999663728,0.15638578087558158,0.31140955279358395,0.02877,0.13615000000000002,0.06323528048370398,0.042810186989136,1.31816747956544,0.3444,0.6027,0.3248,1.2665528048370398,0.0959,0.1918,0.03836,0.959,0.4795,0.7672,0.28769999999999996,0.3836
1649,7.2574114,0.20270474114238918,0.48143127026120147,0.36868412769590114,0.1945378235542214,0.393891977741636,0.028854,0.05691,0.077990735084866,0.052059156723244,1.4416462689297598,0.3808,0.6663999999999999,0.37884000000000007,1.36286735084866,0.09618000000000002,0.19236000000000003,0.03847199999999999,0.9618,0.4809,0.7694400000000001,0.28853999999999996,0.38472000000000006
1650,7.0157495999999995,0.19060296555179876,0.47168291084262237,0.3631575081319668,0.18856581916292459,0.379779695488404,0.028457999999999997,0.05404500000000001,0.07617431806487399,0.050831878709916005,1.4293151483966402,0.37650000000000006,0.6588749999999999,0.3750300000000001,1.3353131806487397,0.09486,0.18972,0.037944,0.9486,0.4743,0.75888,0.28457999999999994,0.37944
1651,6.754640799999999,0.17200023613155235,0.4674979120669551,0.3639211590502164,0.1825467215035758,0.36335478227269197,0.028521,0.04839,0.074988982811002,0.049998988540668,1.45039954162672,0.3799,0.664825,0.37971000000000005,1.3208798281100198,0.09507,0.19014,0.03802799999999999,0.9507,0.47535,0.76056,0.28520999999999996,0.38028
1652,6.3363662,0.16142368432407356,0.44071386034369275,0.3450775452577695,0.1726623313020912,0.343246021129888,0.028229999999999995,0.070405,0.07079755429972799,0.04737136953315199,1.39913478132608,0.36601999999999996,0.6405349999999999,0.36082999999999993,1.28814554299728,0.09409999999999999,0.18819999999999998,0.03763999999999999,0.9410000000000001,0.47050000000000003,0.7527999999999999,0.2823,0.37639999999999996
1653,5.9168448,0.15124719121380437,0.4146442171962511,0.3278196378971884,0.1635315776094098,0.324530806507852,0.028749,0.10700000000000001,0.06679808998746199,0.04496972665830801,1.3673890663323198,0.35706000000000004,0.6248549999999999,0.34392999999999996,1.2823508998746198,0.09583,0.19166,0.03833199999999999,0.9582999999999999,0.47914999999999996,0.76664,0.28749,0.38332
1654,6.263783,0.14664651619589397,0.44922851857431195,0.35471901393073396,0.170884757758173,0.33520502151902,0.028208999999999998,0.049355,0.07154050169887,0.047711001132580005,1.4413200453032,0.3750800000000001,0.6563899999999999,0.37456,1.2811450169887,0.09403,0.18806,0.037612,0.9403,0.47015,0.75224,0.28209,0.37612
1655,5.9353732,0.1422958778637396,0.4242105753122608,0.3360344564841956,0.16316371072493818,0.32084145310566803,0.027993,0.0746,0.06780714103465799,0.04541176068977201,1.3860304275908804,0.36082000000000003,0.631435,0.35461000000000004,1.25656141034658,0.09331,0.18662,0.037323999999999996,0.9331,0.46655,0.74648,0.27993,0.37324
1656,4.995712599999999,0.0872127959916928,0.3958560695289344,0.32488300214670074,0.1407817589190976,0.26460814152742396,0.027384,0.063415,0.061941195383744,0.041425796922496,1.39379187689984,0.35722,0.625135,0.35327,1.17894195383744,0.09128,0.18256,0.036511999999999996,0.9128,0.4564,0.73024,0.27384,0.36512
1657,6.3642786,0.14859680234479078,0.4566850103814384,0.3605423327860788,0.1735229857385886,0.340272310807764,0.028557,0.047595000000000005,0.072701077169034,0.048467384779356,1.46325539117424,0.38076000000000004,0.66633,0.38076000000000004,1.29815077169034,0.09519000000000001,0.19038000000000002,0.038076,0.9519,0.47595,0.7615200000000001,0.28557,0.38076000000000004
1658,5.8273776,0.1340946745709428,0.4216301995079344,0.33537447463095077,0.1598071622944726,0.312428749429924,0.027684,0.068325,0.066968874954994,0.044810249969996,1.3830899987998402,0.35926,0.6287049999999998,0.35433000000000003,1.23815874954994,0.09228,0.18456,0.036912,0.9228000000000001,0.46140000000000003,0.73824,0.27684,0.36912
1659,5.547176199999999,0.11079125545848359,0.42093839996637283,0.33981507497477953,0.1535863356566862,0.294052164595188,0.027755999999999996,0.054495,0.066218460362778,0.044206640241852,1.4211056096740802,0.3664200000000001,0.641235,0.36459,1.2227946036277797,0.09252,0.18504,0.037008,0.9252,0.4626,0.74016,0.27756,0.37008
1660,5.942265399999999,0.13194435907344118,0.43462650341289755,0.3459593025596731,0.16281311605965537,0.31669968688079597,0.027776999999999996,0.051019999999999996,0.06886931738532599,0.045947878256884,1.41995513027536,0.36826,0.6444549999999999,0.36721,1.24738317385326,0.09259,0.18518,0.03703599999999999,0.9259,0.46295,0.74072,0.27776999999999996,0.37036
1661,6.569259,0.16364901082730196,0.45897588304669595,0.35859053728502194,0.17790930938230898,0.35275574865166,0.028151999999999996,0.046919999999999996,0.07346998015671,0.048979986771139995,1.4355994708456,0.37535999999999997,0.6568799999999999,0.37535999999999997,1.2977398015670998,0.09383999999999999,0.18767999999999999,0.03753599999999999,0.9383999999999999,0.46919999999999995,0.7507199999999999,0.28152,0.37535999999999997
1662,5.283240599999999,0.1294689958844568,0.37906672535000635,0.3045062440125048,0.1479863651614356,0.291137742783544,0.028401,0.133735,0.060782663903964,0.041161775935976,1.30903103743904,0.34028,0.5954900000000001,0.32108000000000003,1.23344663903964,0.09467,0.18934,0.037868,0.9467,0.47335,0.75736,0.28401,0.37868
1663,4.5723953999999996,0.10006468163955119,0.34604269502717755,0.2850318212703832,0.13168408176440038,0.253862073507096,0.028287,0.15411000000000002,0.055185295276876004,0.037582530184584004,1.27822120738336,0.32962,0.576835,0.30585,1.18890295276876,0.09429,0.18858,0.037716,0.9429000000000001,0.47145000000000004,0.75432,0.28287,0.37716
1664,4.9926218,0.09836443217641039,0.3851539585799392,0.31538056893495436,0.1413436266019868,0.269377000793832,0.028166999999999998,0.09981999999999999,0.06077694743109199,0.040909631620728,1.3686652648291202,0.35206000000000004,0.616105,0.34031000000000006,1.2063594743109198,0.09389,0.18778,0.037556,0.9389000000000001,0.46945000000000003,0.75112,0.28167,0.37556
1665,4.6599728,0.0972392670905084,0.35685905946044316,0.2938222695953324,0.1337816489209778,0.256387026204172,0.028191,0.135905,0.056701923121382,0.038459948747588006,1.3063179499035202,0.33636000000000005,0.58863,0.31660000000000005,1.19011923121382,0.09397000000000003,0.18794000000000005,0.037587999999999996,0.9397,0.46985,0.7517600000000002,0.28191,0.3758800000000001
1666,5.385988599999999,0.1317193260562608,0.38565652358899843,0.3086288426917488,0.15019532052345358,0.29559269196286403,0.028056,0.119705,0.061823712523384,0.041756141682256,1.3136456672902401,0.34166,0.597905,0.32545,1.22798712523384,0.09352,0.18704,0.037408,0.9352,0.4676,0.74816,0.28056000000000003,0.37408
1667,6.1769836,0.14547134377284077,0.4429780683828383,0.3504195012871288,0.16905682551356357,0.331754603614264,0.028406999999999995,0.06044,0.070618231864284,0.047175821242856,1.4332328497142401,0.37294000000000005,0.6526449999999999,0.3700300000000001,1.2830523186428398,0.09469,0.18938,0.03787599999999999,0.9468999999999999,0.4734499999999999,0.75752,0.28407000000000004,0.37876
1668,6.4187292000000005,0.14992199677929757,0.4605721137888448,0.3636314853416336,0.17502978167399919,0.343239058657808,0.028824,0.048490000000000005,0.07332408357824799,0.048886055718832006,1.4761622287532803,0.38412,0.67221,0.38402000000000003,1.31002083578248,0.09608000000000001,0.19216000000000003,0.038431999999999994,0.9608000000000001,0.48040000000000005,0.7686400000000001,0.28824,0.38432000000000005
1669,6.127436200000001,0.1420458411779836,0.44224781995237283,0.35069738996427957,0.1680229379069362,0.328854236530188,0.028497,0.060725,0.070423913410278,0.047047275606852006,1.43917102427408,0.37408,0.65464,0.37114,1.28299913410278,0.09499,0.18998,0.037995999999999995,0.9499,0.47495,0.75992,0.28497,0.37996
1670,5.300101799999999,0.10711571617787038,0.40361539617601916,0.3275648971320144,0.14846567523205678,0.284254580935632,0.028016999999999997,0.07842,0.063744914284392,0.042731609522927996,1.39474438091712,0.35946,0.6290549999999999,0.35241,1.21893914284392,0.09339,0.18678,0.037356,0.9339,0.46695,0.74712,0.28017000000000003,0.37356
1671,5.7877932,0.1385453275773996,0.4137642449139408,0.32970045868545556,0.1590331184549082,0.31266820447346805,0.028607999999999995,0.10109499999999999,0.065813726668958,0.044271484445972,1.37505937783888,0.3577,0.625975,0.34583,1.26590726668958,0.09536,0.19072,0.038144000000000004,0.9536,0.4768,0.76288,0.28608,0.38144
1672,4.6554254,0.08631266392297118,0.3661561502333376,0.3036531626750032,0.1327305767742904,0.250880161855696,0.028404000000000002,0.123975,0.05734677593597601,0.038798850623984,1.34391402495936,0.34466,0.603155,0.32763,1.19263775935976,0.09468,0.18936,0.037872,0.9468,0.4734,0.75744,0.28403999999999996,0.37872
1673,2.3635606,0.017577579008646798,0.2338412018001264,0.2159084763500948,0.0807210291055406,0.140575825256244,0.028365,0.24604,0.036488801993913994,0.025798201329276002,1.15236805317104,0.28986,0.507255,0.24569000000000002,1.06469801993914,0.09455,0.1891,0.037820000000000006,0.9455,0.47275,0.7564,0.28365,0.3782
1674,3.4319774,0.025303712598507198,0.32034384242066566,0.2798959318154992,0.1049060091818024,0.18353931743857604,0.027579,0.1235,0.049197235587256,0.033372490391504,1.3228596156601602,0.33326000000000006,0.583205,0.31603000000000003,1.09524235587256,0.09193000000000001,0.18386000000000002,0.036772,0.9193,0.45965,0.7354400000000001,0.27579,0.36772000000000005
1675,3.4888323999999997,0.03405499659996719,0.3138102800167456,0.2729452600125592,0.10455205781187239,0.185956897580376,0.02745,0.139935,0.04800720244055599,0.032702468293704004,1.28285873174816,0.32414,0.567245,0.30321,1.0918620244055601,0.0915,0.183,0.0366,0.915,0.4575,0.732,0.27449999999999997,0.366
1676,1.8238642,0.008026177612767598,0.1930809470524048,0.18524473528930357,0.06669770745786419,0.11392115207290801,0.027441,0.27708000000000005,0.030018906742598,0.021726271161732,1.04901084646928,0.26306,0.46035499999999996,0.21165,1.00323906742598,0.09147,0.18294,0.036588,0.9147000000000001,0.45735000000000003,0.73176,0.27441,0.36588
