gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
645,.0000,.0000,.0000,.0000
646,.0000,.0000,.0000,.0000
647,.0000,.0000,.0000,.0000
648,.0000,.0000,.0000,.0000
649,.0000,.0000,.0000,.0000
650,.0000,.0000,.0000,.0000
651,.3322,.1402,.4768,.0000
652,.2717,.2334,.4444,.0000
653,.4010,.0447,.4885,.0000
654,.4776,.0808,.3794,.0000
655,.4130,.1301,.4014,.0000
656,.4820,.1554,.2795,.0262
657,.3731,.2418,.2749,.0412
658,.4728,.1970,.2491,.0002
659,.3968,.1176,.4220,.0000
660,.3982,.1700,.3827,.0000
661,.5920,.1099,.2411,.0000
662,.6216,.0750,.1920,.0376
663,.5977,.0624,.2149,.0453
664,.5769,.0513,.3028,.0000
665,.6809,.0200,.2308,.0000
666,.5230,.0281,.3884,.0000
667,.6898,.0076,.2461,.0000
668,.7010,.0042,.2436,.0000
669,.6913,.0052,.2541,.0000
670,.4595,.1851,.2993,.0000
671,.3838,.1935,.3632,.0000
672,.3097,.3889,.2364,.0027
673,.1033,.4957,.3270,.0007
674,.0108,.7738,.1057,.0016
675,.0185,.6722,.1984,.0000
676,.2369,.1620,.5236,.0000
677,.3931,.0305,.5141,.0000
678,.4392,.0718,.4224,.0000
679,.4840,.0439,.3917,.0129
680,.6396,.0212,.2732,.0000
681,.5198,.0368,.3748,.0000
682,.5833,.0599,.2838,.0000
683,.7317,.0280,.1776,.0000
684,.6115,.0286,.2835,.0109
685,.4970,.2443,.1303,.0718
686,.7271,.0103,.1979,.0105
687,.7835,.0070,.1644,.0000
688,.6974,.0080,.2467,.0000
689,.8380,.0000,.1174,.0000
690,.7067,.0036,.1846,.0416
691,.3175,.3313,.2767,.0057
692,.0347,.5084,.1822,.1295
693,.1074,.3847,.1366,.2024
694,.0250,.4207,.0663,.2596
695,.0923,.3394,.4694,.0090
696,.0284,.2591,.6121,.0000
697,.1079,.1499,.6290,.0268
698,.1148,.2950,.5145,.0000
699,.1218,.1921,.5938,.0039
700,.3596,.1099,.3768,.0686
701,.1017,.1969,.6119,.0000
702,.3204,.0876,.5123,.0000
703,.2684,.1543,.5061,.0000
704,.2746,.0944,.5439,.0000
705,.1317,.2434,.5230,.0000
706,.0962,.3268,.4836,.0000
707,.1950,.1898,.5163,.0000
708,.1628,.1961,.5351,.0000
709,.1513,.2366,.4881,.0000
710,.2751,.3719,.2573,.0000
711,.0740,.3058,.4986,.0084
712,.0667,.3923,.2135,.1229
713,.2212,.2462,.3669,.0660
714,.5740,.0000,.2062,.1713
715,.7774,.0000,.1441,.0218
716,.7489,.0000,.1541,.0314
717,.7437,.0014,.1368,.0415
718,.4872,.1106,.1469,.1531
719,.1460,.2776,.1236,.1718
720,.0008,.0016,.0021,.0246
721,.0517,.1488,.0152,.1786
722,.1057,.3241,.2861,.0745
723,.2853,.2547,.1913,.1016
724,.3628,.1492,.2339,.1648
725,.6606,.0093,.2426,.0425
726,.4082,.2275,.0811,.1667
727,.0221,.2099,.0886,.2833
728,.0067,.1932,.0000,.4558
729,.0063,.6433,.0013,.1112
730,.0004,.5582,.0549,.0599
731,.0000,.0587,.0462,.1180
732,.1775,.3004,.1863,.1038
733,.1611,.2590,.3011,.1573
734,.5039,.0532,.2864,.0615
735,.0256,.2060,.0478,.2042
736,.0000,.0000,.0469,.0190
737,.0000,.0000,.0000,.0000
738,.0000,.0000,.0000,.0000
739,.0000,.0000,.0000,.0000
740,.0000,.0000,.0000,.0000
741,.0000,.0000,.0000,.0000
742,.0000,.0000,.0000,.0000
743,.0000,.0000,.0000,.0000
744,.0000,.0000,.0000,.0000
745,.0000,.0000,.0000,.0000
746,.0074,.0000,.0004,.0113
747,.0004,.0000,.0000,.0003
748,.0000,.0000,.0000,.0000
749,.0000,.0000,.0000,.0000
750,.0000,.0000,.0000,.0000
751,.0000,.0000,.0560,.0471
752,.0000,.0000,.0149,.0000
753,.0000,.0000,.0000,.0000
754,.0000,.0000,.0000,.0000
755,.0000,.0000,.0000,.0570
756,.0000,.0000,.0000,.3816
757,.0000,.0000,.0000,.0000
758,.0000,.0000,.0054,.0000
759,.0000,.0000,.0041,.0290
760,.0000,.0000,.0008,.1973
761,.0000,.0000,.0000,.0722
762,.0000,.0000,.0000,.0000
763,.0000,.0000,.0000,.0000
764,.0000,.0000,.0000,.0000
765,.0000,.0000,.0000,.0000
766,.0000,.0000,.0000,.0000
767,.0000,.0000,.0000,.0000
768,.0000,.0000,.0000,.0000
