gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
335,.0306,.6385,.2577,.0000
336,.0227,.6701,.2242,.0000
337,.0196,.8743,.0741,.0000
338,.0300,.7378,.1477,.0000
339,.0275,.7935,.1242,.0000
340,.0246,.6357,.2372,.0000
341,.0318,.5555,.2725,.0000
342,.0358,.5074,.3198,.0000
343,.0185,.5730,.2063,.0155
344,.0045,.3452,.1754,.2093
345,.0042,.8048,.0121,.0810
346,.0118,.9555,.0000,.0000
347,.0146,.9572,.0077,.0000
348,.0291,.7943,.1080,.0000
349,.0168,.8988,.0481,.0000
350,.0264,.8387,.0991,.0000
351,.0223,.8334,.0895,.0000
352,.0201,.8539,.0741,.0000
353,.0221,.4032,.5036,.0045
354,.0421,.5587,.1207,.1842
355,.0463,.5232,.3423,.0030
356,.0338,.5323,.1860,.1853
357,.0266,.5594,.2398,.1132
358,.0183,.7105,.2203,.0121
359,.0174,.6929,.2353,.0000
360,.0275,.6092,.2715,.0000
361,.0346,.5104,.4138,.0000
362,.0435,.7500,.1539,.0000
363,.0323,.6353,.2866,.0000
364,.0163,.7945,.1497,.0000
365,.0327,.6256,.2951,.0000
366,.0315,.5133,.3804,.0215
367,.0311,.7762,.1269,.0000
368,.0272,.8540,.0725,.0000
369,.0323,.8029,.0826,.0000
370,.0120,.9394,.0129,.0000
371,.0187,.5994,.1197,.0800
372,.0104,.2218,.3757,.0153
373,.0403,.7073,.1651,.0000
374,.0391,.6580,.2105,.0320
375,.0337,.7519,.1635,.0000
376,.0115,.9393,.0324,.0000
377,.0113,.9224,.0485,.0000
378,.0197,.9533,.0085,.0000
379,.0313,.8743,.0668,.0000
380,.0260,.7527,.1773,.0000
381,.0092,.9675,.0117,.0000
382,.0115,.9242,.0234,.0008
383,.0033,.8878,.0392,.0158
384,.0169,.9583,.0125,.0000
385,.0313,.8363,.0940,.0000
386,.0344,.9093,.0194,.0000
387,.0352,.8913,.0369,.0000
388,.0181,.9425,.0000,.0015
389,.0128,.5543,.0341,.1709
390,.0223,.8048,.1094,.0000
391,.0201,.6530,.2721,.0000
392,.0443,.4681,.3390,.0247
393,.0325,.5925,.2704,.0244
394,.0263,.5075,.3974,.0072
395,.0135,.8044,.0357,.0666
396,.0270,.3928,.3327,.1825
397,.0475,.5513,.3028,.0561
398,.1092,.3520,.4328,.0651
399,.0270,.4756,.4349,.0000
400,.0148,.7838,.1608,.0000
401,.0306,.8571,.0785,.0000
402,.0204,.9025,.0507,.0000
403,.0083,.8986,.0614,.0000
404,.0159,.8821,.0585,.0000
405,.0192,.7825,.1406,.0000
406,.0134,.8776,.0465,.0031
407,.0256,.7456,.1284,.0000
